id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
54946,0,2,0,1,0,0,0,3,2,0,0,2,3,0,2,10,3,4,1,2,0,4,2,5,3,0,0,1,0,1,1,0,0,0,2,1,1,2,3,3,0,0,0,3,2,0,0,0,1,0,1,2,1,8,0,0,6,3,0,0,0,1,0,3,1,0,8,1,0,6,0,0,1,5,0,1,0,0,3,2,1,0,1,0,0,0,1,2,1,1,0,0,2,Class_8
43698,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Class_6
10769,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
47592,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,6,0,3,0,0,0,1,1,5,0,0,0,0,0,0,1,5,0,6,0,1,5,2,67,1,0,3,0,2,54,0,0,6,1,0,0,0,0,2,1,0,0,2,0,1,0,0,0,1,0,0,11,0,0,0,0,3,2,0,0,1,6,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,Class_7
61618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,27,5,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_9
39044,0,0,3,4,0,0,0,0,0,0,9,1,0,0,0,3,0,1,0,0,0,2,0,0,0,2,11,4,0,0,1,1,0,1,0,0,0,0,0,0,2,1,0,2,0,4,0,0,5,0,0,0,0,6,1,0,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,7,0,2,1,0,0,0,0,0,3,0,0,1,0,Class_6
29810,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Class_5
49736,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4,0,3,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,9,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Class_8
61400,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_9
12005,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,Class_2
21532,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,Class_3
20974,0,0,1,0,0,0,0,0,16,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,16,0,0,9,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,Class_3
7075,0,0,0,1,0,0,0,0,1,0,0,0,0,2,6,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,10,1,0,1,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,7,0,0,0,0,8,4,0,1,1,0,0,0,0,Class_2
14402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
42444,0,0,1,2,0,0,0,0,1,0,4,0,0,0,2,5,0,0,0,2,1,1,0,10,0,17,1,1,0,0,2,1,0,0,2,0,0,0,0,0,0,2,0,0,1,3,0,0,2,0,0,0,0,4,1,1,1,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,Class_6
17456,0,0,1,0,0,0,0,0,0,0,0,2,0,9,0,1,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,1,0,1,1,1,0,0,0,6,0,1,0,0,0,0,0,19,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,6,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,Class_2
39379,0,0,2,9,0,0,0,0,0,0,6,1,0,0,0,4,0,3,0,0,2,1,0,0,0,11,9,1,0,0,0,2,0,0,5,1,0,0,0,1,0,19,0,0,0,3,0,0,1,0,0,1,0,8,0,0,0,0,1,1,3,0,1,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,Class_6
4604,1,0,0,1,0,0,0,3,4,0,0,0,1,3,3,2,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,5,9,5,0,0,0,0,0,4,2,0,2,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,18,0,0,11,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,Class_2
58101,0,0,0,0,0,0,0,6,0,0,0,0,2,2,0,4,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,1,0,0,1,0,5,0,0,0,0,0,2,0,0,0,1,16,0,0,5,0,1,0,5,17,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Class_9
56121,0,12,0,1,0,0,1,2,0,0,0,0,2,0,0,0,3,1,2,5,0,1,0,12,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,7,0,2,0,1,0,2,0,1,2,0,54,0,0,1,0,1,2,0,0,2,0,0,0,0,1,0,0,3,3,4,0,27,2,0,3,Class_8
24348,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
59794,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,0,Class_9
5601,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
29085,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,1,0,2,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_5
8745,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,Class_2
48032,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,2,0,3,0,15,0,1,0,0,0,0,1,2,2,0,2,1,0,2,1,0,1,1,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,2,0,1,0,0,0,1,1,0,1,3,2,0,0,0,0,0,0,Class_7
22987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_3
37300,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,1,0,5,1,0,3,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,Class_6
31491,0,0,16,2,0,0,0,1,0,0,7,3,0,0,0,4,0,1,0,0,1,2,0,1,0,3,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,Class_6
60864,5,0,0,1,0,0,0,0,0,2,0,0,5,4,0,1,6,1,0,1,0,0,0,1,5,0,0,0,1,0,0,0,4,1,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,0,0,2,0,7,2,0,0,6,3,0,0,2,0,1,0,0,0,0,5,0,12,0,0,0,0,0,0,2,4,0,2,0,1,0,0,Class_9
23972,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Class_3
13154,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Class_2
14779,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,Class_2
50234,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,0,6,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,9,0,0,0,0,0,1,0,2,0,0,Class_8
24842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_3
59423,0,0,0,0,0,0,0,7,0,0,0,1,6,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,2,0,Class_9
44666,0,0,0,0,0,0,0,1,0,1,2,0,8,1,0,3,0,3,0,1,0,2,0,4,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,10,0,7,0,0,2,1,0,0,0,1,0,3,1,0,0,0,1,1,0,3,0,1,0,0,1,0,0,4,1,0,0,1,1,2,0,0,5,1,1,0,0,0,1,0,0,2,0,0,0,0,0,Class_6
9855,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Class_2
56565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,2,0,0,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Class_8
36309,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
18638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,1,1,0,0,0,11,0,1,0,1,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,Class_3
46470,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,3,0,2,0,0,0,0,4,1,0,0,0,1,2,0,17,2,0,1,0,0,0,2,8,1,1,0,0,2,0,1,0,3,0,0,6,1,0,0,6,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_7
5510,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Class_2
31131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_5
48481,0,6,0,2,0,1,1,0,0,1,0,0,0,0,0,0,1,3,9,5,0,1,2,7,0,0,0,0,0,0,0,0,0,0,3,1,0,8,1,1,0,0,0,1,0,1,0,4,1,2,0,2,0,1,1,0,2,3,0,1,0,0,0,0,1,2,4,0,27,3,1,0,0,1,0,6,0,0,1,0,0,0,1,0,0,1,0,2,0,44,0,0,1,Class_8
20129,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Class_3
39227,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,2,1,0,12,0,0,2,1,0,3,0,0,2,1,0,0,0,0,7,0,0,1,1,0,5,0,0,0,0,1,0,10,0,0,3,0,0,0,0,0,1,0,0,6,2,0,0,0,0,1,0,5,0,2,0,0,0,0,Class_6
21233,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,Class_3
16095,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
50863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,17,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,Class_8
15090,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
14108,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,13,0,0,0,2,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Class_2
23370,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,Class_3
4638,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,1,0,0,0,2,0,0,5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,Class_2
34323,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,4,5,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_6
43770,0,1,1,4,0,0,1,0,0,1,0,0,0,0,2,5,0,4,0,1,0,0,1,7,0,2,0,0,0,0,0,0,0,0,11,0,0,1,1,0,0,2,0,0,0,1,2,0,5,0,0,0,0,4,1,0,5,0,0,17,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,1,0,1,0,1,1,0,Class_6
38951,0,1,14,3,0,0,0,0,0,0,8,0,1,1,0,5,1,1,0,0,1,3,0,1,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,23,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,Class_6
34246,1,1,0,1,0,0,1,0,0,1,2,0,0,0,1,0,1,1,2,1,0,1,3,14,1,0,0,0,0,0,1,2,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,4,0,0,0,0,1,2,2,0,3,1,0,3,0,1,0,0,0,0,8,1,7,0,0,0,0,1,0,4,0,0,1,1,0,0,17,0,0,3,0,0,0,3,0,0,0,Class_6
46218,0,0,0,0,0,0,0,2,0,0,0,5,0,6,0,2,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,4,13,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,Class_7
61090,0,0,2,1,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,3,1,0,1,3,0,0,0,2,0,2,4,0,3,0,0,3,0,0,0,0,0,0,0,6,0,1,1,1,3,1,0,1,2,1,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,16,0,1,0,0,Class_9
6937,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,Class_2
56104,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_8
50524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_8
31572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
59875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,29,0,0,7,0,0,0,0,17,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Class_9
15567,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,Class_2
17266,0,0,0,0,0,0,0,0,9,0,0,0,0,1,6,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,0,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_2
35827,3,0,1,2,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,2,0,1,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,2,1,0,0,1,0,9,1,0,0,0,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,Class_6
41367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,1,1,0,0,3,0,0,17,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
