id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
20076,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,3,0,2,5,0,1,0,3,18,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,1,0,0,0,Class_3
18798,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,Class_3
7606,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
21565,0,0,0,0,0,0,0,0,12,0,2,0,0,0,3,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_3
48829,0,1,0,0,0,0,0,0,0,0,3,0,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Class_8
26743,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Class_4
19638,0,0,0,1,0,0,0,0,11,0,3,0,0,0,4,1,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Class_3
54361,0,1,1,0,0,0,0,0,2,5,0,0,0,0,0,0,2,0,14,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,0,0,1,0,1,0,0,1,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,1,2,3,0,1,1,0,0,0,0,0,0,1,2,0,1,11,0,0,0,Class_8
51153,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0,4,1,0,10,6,0,1,0,21,1,0,0,0,0,0,1,1,0,2,0,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,0,0,0,0,2,0,2,6,0,25,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,2,1,7,1,2,0,Class_8
18453,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,5,0,1,0,0,0,1,0,3,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Class_3
37206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_6
55552,0,16,2,2,0,0,10,0,0,0,0,0,2,0,0,1,0,1,6,5,0,4,3,20,1,1,0,1,1,0,4,6,0,0,5,0,6,3,0,1,0,2,0,4,2,1,0,2,3,1,0,1,0,6,3,0,0,0,0,0,0,4,0,0,3,2,6,0,2,1,0,0,1,1,0,6,1,2,1,0,0,0,10,0,0,1,0,0,0,27,0,0,0,Class_8
51757,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_8
14473,0,0,0,0,0,0,0,1,0,0,2,2,0,8,1,1,0,0,0,0,0,1,0,0,8,0,2,0,0,0,0,0,4,0,0,0,1,2,0,20,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,Class_2
50890,0,0,1,1,0,0,1,0,1,9,6,0,0,1,0,1,0,1,10,1,0,1,7,33,0,1,0,0,0,0,0,2,0,3,2,0,4,5,2,0,0,0,0,1,1,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,2,1,7,0,36,6,0,0,2,3,4,35,0,1,4,1,1,0,1,0,1,0,0,0,0,15,0,1,0,Class_8
28649,0,0,2,0,0,0,0,0,0,2,0,0,0,0,22,9,1,0,0,0,1,5,0,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,2,0,0,0,3,0,0,0,0,1,6,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,4,0,6,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,2,0,0,0,0,0,Class_4
45473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_6
32063,0,0,12,5,0,0,0,0,0,0,7,0,0,0,0,9,0,3,1,0,5,1,0,0,0,5,4,6,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,Class_6
16543,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,Class_2
1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_1
50539,0,0,1,1,3,0,1,6,3,0,1,0,2,0,0,4,0,4,0,0,0,3,0,4,1,0,1,2,0,0,0,0,2,0,0,1,1,0,1,0,0,1,0,2,0,0,9,1,4,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,1,0,2,10,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,3,1,3,0,0,1,0,0,1,0,Class_8
42711,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,3,0,9,0,0,1,0,0,2,1,1,0,1,0,2,0,0,0,1,0,0,0,12,0,0,0,0,0,24,1,1,0,0,0,0,0,0,4,0,1,0,0,Class_6
40063,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,2,0,2,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,11,0,0,1,5,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,1,0,Class_6
3731,0,0,0,1,0,0,0,0,2,1,0,0,0,0,16,14,0,1,0,1,5,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,2,4,3,1,0,2,0,3,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,3,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Class_2
14310,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
6895,2,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Class_2
38203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,1,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,Class_6
5942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Class_2
53248,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4,0,39,4,0,1,0,10,0,0,0,0,0,0,0,3,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,1,5,0,0,0,1,0,0,0,1,5,0,27,5,0,1,2,0,1,9,0,0,0,0,0,0,1,0,2,0,0,0,0,14,0,0,0,Class_8
16459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Class_2
28384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Class_4
38389,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Class_6
56753,0,0,1,0,0,0,1,3,0,0,1,0,10,0,1,2,0,1,6,2,0,2,0,18,0,0,0,0,0,0,0,11,0,0,3,2,1,3,2,4,1,0,0,2,1,0,0,2,0,2,0,0,0,2,0,0,0,1,0,1,0,1,0,2,1,2,4,0,20,5,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,2,0,0,0,7,0,0,0,Class_8
16842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_2
60860,1,2,0,2,0,0,0,1,0,1,2,2,72,2,0,2,26,9,0,2,0,2,0,22,1,0,0,0,16,3,0,5,1,3,0,10,1,0,4,0,0,0,0,4,0,0,0,6,1,0,0,0,3,4,7,0,3,0,1,4,0,1,0,0,1,1,38,0,0,2,1,0,1,0,7,16,0,2,1,0,0,0,6,0,1,1,4,1,0,0,2,0,0,Class_9
2352,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Class_2
14667,1,0,0,0,0,0,0,1,0,0,0,0,0,4,12,1,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,3,0,0,1,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,2,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,Class_2
41265,0,1,6,6,0,0,0,0,1,0,5,0,1,1,0,3,0,2,0,0,4,1,0,0,0,0,4,2,0,0,1,0,0,1,1,1,0,4,0,1,0,0,0,0,0,3,0,3,4,0,0,0,1,4,0,1,1,0,0,0,3,1,0,0,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,Class_6
18732,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Class_3
33510,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,4,0,1,0,1,1,2,0,0,1,1,3,0,0,0,1,0,0,0,5,0,0,2,0,0,0,0,0,4,0,0,0,2,11,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,Class_6
31745,0,0,2,18,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,3,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Class_6
29425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Class_5
10795,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
35939,0,0,1,4,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,3,0,0,1,0,0,1,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
10343,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_2
51551,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,2,0,3,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,Class_8
55791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,3,11,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Class_8
21097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Class_3
9433,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
7932,0,0,0,0,0,0,0,0,21,0,2,0,0,0,3,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
50089,0,0,0,0,0,0,0,0,0,11,0,0,0,2,1,0,0,0,0,3,0,1,0,5,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,10,0,0,0,Class_8
42436,0,0,0,0,1,0,1,0,0,2,4,0,1,0,0,1,1,1,0,0,0,1,0,9,4,0,0,0,1,0,0,2,2,1,0,0,0,1,1,0,3,5,2,11,0,0,21,0,0,3,0,0,3,1,4,0,2,0,2,3,0,4,1,0,1,0,6,2,0,3,4,0,0,1,3,2,0,1,2,1,0,0,0,0,2,0,1,0,4,3,0,0,0,Class_6
55395,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,3,0,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,1,4,3,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_8
45852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Class_7
9113,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,0,8,0,0,0,0,0,Class_2
3413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
23580,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Class_3
34683,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
22411,0,0,0,0,0,0,0,3,0,0,0,0,3,15,1,2,0,0,0,0,0,1,0,1,4,1,3,0,0,0,0,0,1,0,1,1,2,0,1,0,1,2,15,0,0,0,0,1,0,0,0,3,0,0,0,6,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,4,0,1,1,0,0,0,0,Class_3
5633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,Class_2
34385,0,0,0,1,0,0,0,0,2,0,0,3,0,1,0,1,0,0,0,0,0,1,0,11,1,3,0,0,0,0,0,2,0,1,1,3,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1,3,3,11,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_6
35616,0,0,11,17,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,16,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,Class_6
53497,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,21,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,Class_8
31526,1,0,2,4,0,0,0,0,1,0,18,0,1,0,0,0,0,1,0,0,0,1,0,14,0,0,6,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,8,1,0,0,0,0,0,0,3,0,0,0,15,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,6,0,2,0,0,1,0,0,0,0,0,0,0,0,Class_6
15195,1,0,0,4,0,0,0,1,2,0,1,0,0,2,1,8,1,5,0,2,0,15,0,2,0,1,0,0,1,0,0,3,0,0,2,2,0,3,0,2,0,0,0,0,0,0,4,3,1,1,0,0,0,2,2,0,1,0,0,1,0,8,6,6,0,19,7,0,1,2,0,3,0,1,1,1,0,0,0,4,0,0,1,0,2,0,13,5,8,0,0,1,2,Class_2
34901,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,2,0,1,0,8,7,1,0,0,0,1,0,0,7,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
58273,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,1,0,0,5,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,Class_9
31495,0,0,10,2,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,1,2,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,8,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Class_6
9106,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
